catu,grav,sexe,trajet,Age,catr,circ,vosp,prof,plan,surf,infra,situ,vma,mois,lum,dep,agg,int,atm,col
Conducteur,Blessé_leger,1,Domicile – travail,45,Route departementale,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,6,Plein_jour,91,En_agglomeration,Autre intersection,Normale,Deux véhicules par le coté
Conducteur,Blessé_leger,0,Domicile – travail,27,Voie comunales,Bidirectionnelle,Sans objet,Sommet de cote,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,6,Plein_jour,91,En_agglomeration,Intersection en X,Normale,Deux véhicules par l’arrière
Conducteur,Blessé_leger,1,Utilisation professionnelle,35,Route departementale,A sens unique,Sans objet,Plat,Partie Rectiligne,Normale,Carrefour aménagé,Sur chaussée,50,7,Nuit avec eclairage public allum,78,En_agglomeration,Intersection en X,Normale,Autre collision
Pieton,Blessé_leger,1,Autre,14,Voie comunales,A sens unique,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,70,7,Plein_jour,75,En_agglomeration,Hors intersection,Normale,Trois véhicules et plus en chaîne
Conducteur,Blessé_leger,0,Domicile – travail,29,Voie comunales,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,7,Plein_jour,75,En_agglomeration,Hors intersection,Normale,Deux véhicules par le coté
Conducteur,Indemne,1,Utilisation professionnelle,61,Voie comunales,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,30,7,Plein_jour,75,En_agglomeration,Intersection en X,Normale,Deux véhicules par le coté
Conducteur,Blessé_leger,0,Autre,55,Voie comunales,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Mouillée,Aucun,Sur chaussée,50,7,Plein_jour,75,En_agglomeration,Hors intersection,Pluie légère,Deux véhicules par le coté
Conducteur,Indemne,1,Utilisation professionnelle,28,Voie comunales,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Mouillée,Aucun,Sur chaussée,50,7,Plein_jour,75,En_agglomeration,Hors intersection,Pluie légère,Autre collision
Conducteur,Blessé_leger,1,Promenade – loisirs,68,Voie comunales,Bidirectionnelle,Sans objet,Pante,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,7,Plein_jour,75,En_agglomeration,Intersection en T,Normale,Autre collision
Conducteur,Blessé_leger,0,Domicile – travail,25,Voie comunales,Bidirectionnelle,Sans objet,Pante,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,7,Nuit avec eclairage public allum,75,En_agglomeration,Hors intersection,Normale,Deux véhicules par l’arrière
Conducteur,Indemne,1,Utilisation professionnelle,43,Voie comunales,Bidirectionnelle,Sans objet,Pante,Partie Rectiligne,Mouillée,Aucun,Sur trottoire,50,7,Plein_jour,75,En_agglomeration,Intersection en X,Pluie légère,Autre collision
Passager,Indemne,1,Utilisation professionnelle,43,Voie comunales,A sens unique,Sans objet,Plat,Partie Rectiligne,Mouillée,Aucun,Sur chaussée,50,7,Plein_jour,75,En_agglomeration,Autre intersection,Pluie légère,Deux véhicules par le coté
Conducteur,Blessé_leger,0,Domicile – travail,60,Voie comunales,Bidirectionnelle,Sans objet,Pante,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,7,Plein_jour,75,En_agglomeration,Autre intersection,Temps éblouissant,Trois véhicules et plus en chaîne
Conducteur,Indemne,1,Domicile – travail,38,Voie comunales,A sens unique,Sans objet,Plat,Partie Rectiligne,Mouillée,Aucun,Sur chaussée,50,7,Plein_jour,75,En_agglomeration,Intersection en X,Pluie légère,Deux véhicules par le coté
Conducteur,Blessé_leger,0,Autre,35,Route departementale,Bidirectionnelle,Piste cyclable,Plat,Partie Rectiligne,Normale,Aucun,Sur piste cyclable,70,7,Nuit avec eclairage public allum,94,En_agglomeration,Intersection en X,Normale,Deux véhicules par le coté
Passager,Blessé_leger,1,Autre,56,Route departementale,Bidirectionnelle,Sans objet,Pante,Partie Rectiligne,Normale,Carrefour aménagé,Sur chaussée,50,7,Plein_jour,93,En_agglomeration,Intersection en T,Temps couvert,Deux véhicules par le coté
Conducteur,Indemne,0,Domicile – travail,42,Voie comunales,A sens unique,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,7,Plein_jour,93,En_agglomeration,Intersection en T,Normale,Deux véhicules frontale
Pieton,Blessé_leger,0,Promenade – loisirs,62,Route departementale,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,7,Plein_jour,93,En_agglomeration,Autre intersection,Normale,Deux véhicules par l’arrière
Conducteur,Indemne,1,Domicile – travail,35,Voie comunales,A sens unique,Sans objet,Plat,En Courbe à gauche,Normale,Aucun,Sur chaussée,30,7,Nuit avec eclairage public allum,92,En_agglomeration,Hors intersection,Normale,Autre collision
Pieton,Blessé_hospitalisé,0,Promenade – loisirs,48,Voie comunales,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Mouillée,Aucun,Sur chaussée,50,7,Plein_jour,92,En_agglomeration,Hors intersection,Normale,Deux véhicules par le coté
Conducteur,Indemne,1,Promenade – loisirs,24,Route departementale,Bidirectionnelle,Piste cyclable,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,7,Aube,92,En_agglomeration,Intersection en T,Normale,Deux véhicules par le coté
Passager,Blessé_leger,1,Promenade – loisirs,26,Route departementale,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,7,Plein_jour,92,En_agglomeration,Hors intersection,Normale,Deux véhicules par le coté
Conducteur,Blessé_leger,1,Promenade – loisirs,58,Route nationale,A chaussées séparées,Sans objet,Pante,Partie Rectiligne,Mouillée,Aucun,Sur chaussée,70,7,Plein_jour,91,Hors_agglomeration,Hors intersection,Temps éblouissant,Trois véhicules et plus collisions multiples
Passager,Blessé_hospitalisé,0,Promenade – loisirs,55,Autoroute,A chaussées séparées,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,110,7,Plein_jour,91,Hors_agglomeration,Hors intersection,Normale,Autre collision
Conducteur,Blessé_hospitalisé,1,Promenade – loisirs,67,Autoroute,A sens unique,Sans objet,Plat,Partie Rectiligne,Mouillée,zonne pietonne,Sur chaussée,90,7,Plein_jour,94,Hors_agglomeration,Hors intersection,Pluie légère,Deux véhicules par l’arrière
Conducteur,Indemne,1,Promenade – loisirs,28,Route nationale,A sens unique,Sans objet,Plat,En Courbe à gauche,Mouillée,Aucun,Sur chaussée,90,7,Plein_jour,91,Hors_agglomeration,Hors intersection,Pluie légère,Autre collision
Conducteur,Blessé_hospitalisé,1,Domicile – travail,16,Autoroute,A sens unique,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,110,7,Plein_jour,91,Hors_agglomeration,Hors intersection,Normale,Deux véhicules par l’arrière
Conducteur,Indemne,1,Autre,77,Route nationale,A chaussées séparées,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,110,7,Aube,92,Hors_agglomeration,Hors intersection,Normale,Autre collision
Conducteur,Blessé_hospitalisé,1,Promenade – loisirs,58,Autoroute,A chaussées séparées,Sans objet,Plat,Partie Rectiligne,Mouillée,Aucun,Sur chaussée,90,7,Plein_jour,95,Hors_agglomeration,Hors intersection,Temps éblouissant,Deux véhicules par le coté
Conducteur,Indemne,1,Autre,36,Route nationale,A chaussées séparées,Sans objet,Pante,Partie Rectiligne,Normale,Aucun,Sur chaussée,90,7,Plein_jour,95,Hors_agglomeration,Hors intersection,Normale,Trois véhicules et plus collisions multiples
Conducteur,Blessé_hospitalisé,1,Domicile – travail,16,Autoroute,A chaussées séparées,Sans objet,Plat,Partie Rectiligne,Mouillée,Aucun,Sur chaussée,90,7,Plein_jour,92,Hors_agglomeration,Hors intersection,Normale,Trois véhicules et plus en chaîne
Pieton,Blessé_leger,0,Autre,13,Autoroute,A chaussées séparées,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,110,7,Plein_jour,93,Hors_agglomeration,Hors intersection,Normale,Deux véhicules par l’arrière
Conducteur,Blessé_hospitalisé,1,Promenade – loisirs,87,Route nationale,A sens unique,Sans objet,Plat,En courbe à droite,Mouillée,Aucun,Sur chaussée,70,7,Plein_jour,95,Hors_agglomeration,Hors intersection,Pluie légère,Autre collision
Conducteur,Blessé_leger,1,Autre,33,Autoroute,A chaussées séparées,Sans objet,Pante,En Courbe à gauche,Mouillée,zonne pietonne,Sur chaussée,70,7,Plein_jour,93,Hors_agglomeration,Hors intersection,Pluie légère,Deux véhicules par l’arrière
Conducteur,Indemne,1,Domicile – travail,45,Autoroute,A chaussées séparées,Sans objet,Plat,Partie Rectiligne,Mouillée,Aucun,Sur chaussée,130,7,Plein_jour,95,Hors_agglomeration,Hors intersection,Pluie légère,Deux véhicules par l’arrière
Conducteur,Indemne,0,Promenade – loisirs,64,Autoroute,A chaussées séparées,Sans objet,Pante,En courbe à droite,Mouillée,zonne pietonne,Sur chaussée,70,7,Nuit sans eclairage public,93,Hors_agglomeration,Hors intersection,Pluie légère,Trois véhicules et plus collisions multiples
Pieton,Blessé_leger,1,Autre,6,Autoroute,A chaussées séparées,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,90,7,Nuit sans eclairage public,95,Hors_agglomeration,Hors intersection,Normale,Autre collision
Passager,Indemne,1,Promenade – loisirs,66,Autoroute,A chaussées séparées,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,110,7,Nuit sans eclairage public,95,Hors_agglomeration,Hors intersection,Normale,Deux véhicules par l’arrière
Conducteur,Blessé_hospitalisé,1,Promenade – loisirs,59,Autoroute,A chaussées séparées,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,90,7,Plein_jour,93,Hors_agglomeration,Hors intersection,Normale,Trois véhicules et plus en chaîne
Conducteur,Indemne,1,Utilisation professionnelle,64,Voie comunales,Bidirectionnelle,Sans objet,Plat,En Courbe à gauche,Mouillée,Aucun,Sur chaussée,50,7,Nuit avec eclairage public allum,78,En_agglomeration,Autre intersection,Pluie légère,Autre collision
Conducteur,Blessé_hospitalisé,1,Promenade – loisirs,53,Route departementale,A chaussées séparées,Sans objet,Pante,Partie Rectiligne,Normale,Carrefour aménagé,Sur chaussée,50,6,Plein_jour,78,En_agglomeration,Hors intersection,Temps couvert,Autre collision
Passager,Blessé_leger,1,Promenade – loisirs,8,Route departementale,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,70,6,Plein_jour,77,Hors_agglomeration,Intersection en T,Normale,Deux véhicules frontale
Conducteur,Indemne,1,Promenade – loisirs,59,Route departementale,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,7,Plein_jour,77,En_agglomeration,Autre intersection,Normale,Deux véhicules par le coté
Passager,Indemne,1,Promenade – loisirs,38,Route departementale,Bidirectionnelle,Sans objet,Pante,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,6,Plein_jour,77,En_agglomeration,Hors intersection,Normale,Deux véhicules frontale
Conducteur,Indemne,1,Promenade – loisirs,74,Route nationale,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Autres,Sur accotement,30,6,Plein_jour,77,En_agglomeration,Hors intersection,Normale,Sans collision
Pieton,Blessé_leger,0,Promenade – loisirs,81,Voie comunales,A sens unique,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,70,7,Plein_jour,75,En_agglomeration,Hors intersection,Normale,Deux véhicules par le coté
Conducteur,Indemne,1,Utilisation professionnelle,57,Voie comunales,A sens unique,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,70,7,Plein_jour,75,En_agglomeration,Hors intersection,Normale,Sans collision
Conducteur,Blessé_leger,1,Promenade – loisirs,58,Voie comunales,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,7,Plein_jour,75,En_agglomeration,Autre intersection,Normale,Deux véhicules par le coté
Passager,Blessé_leger,0,Promenade – loisirs,59,Voie comunales,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,7,Nuit avec eclairage public allum,75,En_agglomeration,Hors intersection,Normale,Autre collision
Conducteur,Blessé_leger,1,Domicile – travail,37,Voie comunales,A sens unique,Piste cyclable,Pante,Partie Rectiligne,Normale,Aucun,Sur piste cyclable,50,7,Plein_jour,75,En_agglomeration,Hors intersection,Temps couvert,Autre collision
Conducteur,Indemne,1,Autre,58,Voie comunales,Bidirectionnelle,Piste cyclable,Pante,Partie Rectiligne,Normale,Aucun,Sur piste cyclable,50,7,Plein_jour,75,En_agglomeration,Hors intersection,Normale,Autre collision
Conducteur,Blessé_leger,0,Promenade – loisirs,27,Voie comunales,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,7,Nuit avec eclairage public allum,75,En_agglomeration,Intersection en X,Normale,Deux véhicules par le coté
Conducteur,Indemne,1,Utilisation professionnelle,60,Voie comunales,Bidirectionnelle,Sans objet,Pante,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,7,Plein_jour,75,En_agglomeration,Intersection en X,Normale,Autre collision
Conducteur,Blessé_leger,0,Promenade – loisirs,62,Voie comunales,A sens unique,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,7,Plein_jour,75,En_agglomeration,Autre intersection,Normale,Autre collision
Conducteur,Indemne,1,Promenade – loisirs,63,Voie comunales,Bidirectionnelle,Piste cyclable,Plat,Partie Rectiligne,Normale,Aucun,Sur piste cyclable,50,7,Plein_jour,75,En_agglomeration,Intersection en X,Normale,Autre collision
Pieton,Blessé_leger,0,Promenade – loisirs,81,Voie comunales,A sens unique,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,7,Plein_jour,75,En_agglomeration,Intersection en Y,Normale,Autre collision
Conducteur,Blessé_hospitalisé,1,Autre,39,Route departementale,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Autres,Sur chaussée,30,7,Plein_jour,94,En_agglomeration,Intersection en T,Normale,Deux véhicules frontale
Conducteur,Indemne,1,Utilisation professionnelle,29,Route departementale,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,7,Nuit sans eclairage public,94,En_agglomeration,Hors intersection,Normale,Autre collision
Conducteur,Indemne,0,Promenade – loisirs,63,Voie comunales,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,7,Plein_jour,94,En_agglomeration,Hors intersection,Temps éblouissant,Deux véhicules par le coté
Conducteur,Indemne,1,Promenade – loisirs,18,Route departementale,A chaussées séparées,Piste cyclable,Plat,Partie Rectiligne,Normale,Aucun,Sur accotement,50,7,Plein_jour,94,En_agglomeration,Hors intersection,Normale,Deux véhicules frontale
Passager,Blessé_leger,1,Promenade – loisirs,19,Route departementale,A chaussées séparées,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,7,Nuit sans eclairage public,94,En_agglomeration,Hors intersection,Normale,Deux véhicules par le coté
Passager,Indemne,1,Promenade – loisirs,18,Route departementale,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,7,Plein_jour,93,En_agglomeration,Intersection en X,Normale,Deux véhicules frontale
Conducteur,Indemne,0,Promenade – loisirs,81,Voie comunales,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,7,Plein_jour,93,En_agglomeration,Hors intersection,Normale,Autre collision
Conducteur,Indemne,1,Domicile – travail,50,Route departementale,A sens unique,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,30,7,Aube,93,En_agglomeration,Intersection en X,Normale,Deux véhicules frontale
Pieton,Blessé_leger,1,Utilisation professionnelle,28,Voie comunales,A chaussées séparées,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,10,7,Plein_jour,93,En_agglomeration,Hors intersection,Normale,Deux véhicules par le coté
Conducteur,Indemne,0,Domicile – travail,29,Voie comunales,A sens unique,Piste cyclable,Pante,Partie Rectiligne,Normale,Aucun,Sur chaussée,30,7,Plein_jour,92,En_agglomeration,Hors intersection,Normale,Deux véhicules frontale
Conducteur,Blessé_hospitalisé,1,Domicile – travail,32,Route departementale,Bidirectionnelle,Sans objet,Pante,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,7,Plein_jour,92,En_agglomeration,Hors intersection,Normale,Deux véhicules frontale
Conducteur,Blessé_leger,1,Autre,20,Route departementale,Bidirectionnelle,Sans objet,Pante,Partie Rectiligne,Normale,Souterrain tunnel,Sur chaussée,50,7,Aube,92,En_agglomeration,Hors intersection,Normale,Sans collision
Conducteur,Indemne,1,Promenade – loisirs,45,Route departementale,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Carrefour aménagé,Sur chaussée,50,7,Nuit avec eclairage public allum,92,En_agglomeration,Intersection en T,Normale,Deux véhicules par le coté
Conducteur,Blessé_leger,1,Promenade – loisirs,72,Voie comunales,A sens unique,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,7,Plein_jour,92,En_agglomeration,Hors intersection,Normale,Autre collision
Conducteur,Indemne,1,Promenade – loisirs,22,Route departementale,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,80,7,Plein_jour,77,Hors_agglomeration,Intersection en X,Normale,Trois véhicules et plus collisions multiples
Pieton,Deceder,0,Promenade – loisirs,11,Route departementale,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,80,7,Nuit sans eclairage public,95,Hors_agglomeration,Hors intersection,Normale,Trois véhicules et plus collisions multiples
Conducteur,Indemne,0,Utilisation professionnelle,30,Autoroute,A sens unique,Sans objet,Pante,Partie Rectiligne,Normale,Aucun,Sur chaussée,70,7,Plein_jour,94,Hors_agglomeration,Hors intersection,Normale,Sans collision
Conducteur,Blessé_leger,0,Promenade – loisirs,33,Autoroute,A chaussées séparées,Sans objet,Plat,Partie Rectiligne,Normale,Souterrain tunnel,Sur chaussée,70,7,Plein_jour,94,Hors_agglomeration,Hors intersection,Normale,Trois véhicules et plus en chaîne
Conducteur,Indemne,1,Utilisation professionnelle,40,Autoroute,A sens unique,Sans objet,Pante,Partie Rectiligne,Normale,Aucun,Sur chaussée,70,7,Plein_jour,94,Hors_agglomeration,Hors intersection,Normale,Trois véhicules et plus en chaîne
